fips,month,avg_temp,min_temp,max_temp
21145,2020-02-01,53.1,43.6,62.6
21147,2020-02-01,52.1,42.8,61.5
21149,2020-02-01,51.7,41.2,62.2
21151,2020-02-01,51.1,41.2,61
21153,2020-02-01,51.4,40,62.8
21155,2020-02-01,51.2,41.3,61
21157,2020-02-01,53,43.6,62.5
21159,2020-02-01,51.5,39.4,63.5
21161,2020-02-01,49,38.2,59.9
21163,2020-02-01,49.8,39.1,60.6
21165,2020-02-01,50.5,40.3,60.6
21167,2020-02-01,50.6,40.6,60.6
21169,2020-02-01,51.8,42.1,61.4
21171,2020-02-01,52.4,42.7,62.1
21173,2020-02-01,50.1,39.9,60.3
21175,2020-02-01,50.7,39.7,61.7
21177,2020-02-01,52.5,41.6,63.4
21179,2020-02-01,51.3,41.1,61.4
21181,2020-02-01,49.4,39.1,59.7
21183,2020-02-01,50.9,39.4,62.3
21185,2020-02-01,50.1,39.4,60.8
21187,2020-02-01,49.9,39.7,60.1
21189,2020-02-01,52.2,41.7,62.8
21191,2020-02-01,49.2,38.8,59.5
21193,2020-02-01,51.8,41,62.7
21195,2020-02-01,52,40.9,63
21197,2020-02-01,51,40.9,61.2
21199,2020-02-01,51.8,42.3,61.4
21201,2020-02-01,49.1,38.6,59.7
21203,2020-02-01,51.4,41.6,61.2
21205,2020-02-01,49.7,39.4,60
21207,2020-02-01,52.3,43.1,61.5
21209,2020-02-01,49.6,39.5,59.7
21211,2020-02-01,50.3,39.7,61
21213,2020-02-01,53.2,43.6,62.8
21215,2020-02-01,50.9,40.4,61.4
21217,2020-02-01,51.5,41.9,61
21219,2020-02-01,53.6,44.6,62.6
21221,2020-02-01,53.7,44.3,63.1
21223,2020-02-01,49.8,39.4,60.1
21225,2020-02-01,51.2,41.5,60.9
21227,2020-02-01,52.9,43.1,62.7
21229,2020-02-01,50.9,40.8,60.9
21231,2020-02-01,52.5,43.4,61.5
21233,2020-02-01,52,42.2,61.8
21235,2020-02-01,52,42.4,61.7
21237,2020-02-01,51.4,40.7,61.9
21239,2020-02-01,50.2,40.2,60.3
22001,2020-02-01,68.8,60.4,77.2
22003,2020-02-01,68.1,59.5,76.6
22005,2020-02-01,69.9,60,79.9
22007,2020-02-01,70.4,61.2,79.6
22009,2020-02-01,68,58.4,77.5
22011,2020-02-01,68.3,59.6,77
22013,2020-02-01,63.8,53.9,73.6
22015,2020-02-01,63.4,53.6,73.2
22017,2020-02-01,63.3,53.7,73
22019,2020-02-01,69.4,61.2,77.5
22021,2020-02-01,64.8,54.8,74.9
22023,2020-02-01,69.4,62.4,76.5
22025,2020-02-01,66.4,56.5,76.3
22027,2020-02-01,62.2,52.3,72.1
22029,2020-02-01,67.1,57.2,76.9
22031,2020-02-01,64.1,54.2,74
22033,2020-02-01,69.4,59.8,79
22035,2020-02-01,62.6,54.6,70.7
22037,2020-02-01,68.5,58.9,78.1
22039,2020-02-01,68.2,59.2,77.2
22041,2020-02-01,64.7,54.8,74.7
22043,2020-02-01,66.2,56.2,76.3
22045,2020-02-01,69.6,61.9,77.3
22047,2020-02-01,69.7,60.3,79.1
22049,2020-02-01,63.7,53.7,73.7
22051,2020-02-01,70.8,62.3,79.2
22053,2020-02-01,69,60.9,77
22055,2020-02-01,69.1,60.5,77.7
22057,2020-02-01,71,62.8,79.1
22059,2020-02-01,66.3,56.3,76.2
22061,2020-02-01,62.9,53,72.8
22063,2020-02-01,69.4,59.2,79.6
22065,2020-02-01,64.6,55.2,73.9
22067,2020-02-01,63.2,53.6,72.8
22069,2020-02-01,65.7,55.9,75.5
22071,2020-02-01,70.2,61.8,78.6
22073,2020-02-01,63.6,53.5,73.6
22075,2020-02-01,70.4,63.3,77.6
22077,2020-02-01,69,60,78
22079,2020-02-01,67.4,57.7,77.1
22081,2020-02-01,64.5,54.6,74.3
22083,2020-02-01,63.8,54,73.6
22085,2020-02-01,66,56.3,75.8
22087,2020-02-01,70,62.6,77.3
22089,2020-02-01,70.9,61.6,80.2
22091,2020-02-01,68.4,58.1,78.7
22093,2020-02-01,70.3,60.6,80
22095,2020-02-01,70.4,60.4,80.3
22097,2020-02-01,68.6,59.4,77.8
22099,2020-02-01,69.7,60.8,78.6
22101,2020-02-01,70.4,63,77.8
22103,2020-02-01,69.4,59,79.7
22105,2020-02-01,68.9,58.3,79.5
22107,2020-02-01,65.1,55,75.2
22109,2020-02-01,71.4,63.9,78.8
22111,2020-02-01,63,52.9,73.1
22113,2020-02-01,69.2,61.8,76.6
22115,2020-02-01,67.1,57.8,76.4
22117,2020-02-01,68,57.4,78.7
22119,2020-02-01,63,53.1,73
22121,2020-02-01,69.6,60.3,78.9
22123,2020-02-01,62.5,54,71.1
22125,2020-02-01,68.6,59.6,77.5
22127,2020-02-01,65.2,55,75.3
23001,2020-02-01,34.7,24.8,44.6
23003,2020-02-01,24.5,13.1,35.8
23005,2020-02-01,35.9,26.2,45.6
23007,2020-02-01,28.4,19,37.8
23009,2020-02-01,33.9,25,42.9
23011,2020-02-01,34.7,24.9,44.4
23013,2020-02-01,34.9,26.5,43.4
23015,2020-02-01,35.6,26.6,44.7
23017,2020-02-01,31.5,21.5,41.4
23019,2020-02-01,30.7,20.6,40.8
23021,2020-02-01,27.1,16.6,37.5
23023,2020-02-01,36,26.6,45.4
23025,2020-02-01,27.9,18.1,37.7
23027,2020-02-01,33.9,24.7,43.2
23029,2020-02-01,32.9,24.3,41.5
23031,2020-02-01,36.8,27.2,46.2
24001,2020-02-01,46.4,35.6,57.2
24003,2020-02-01,50.8,40.8,60.7
24005,2020-02-01,48.7,38.2,59.2
24009,2020-02-01,51.2,41.4,61
24011,2020-02-01,50.2,39.9,60.5
24013,2020-02-01,47.5,36.7,58.2
24015,2020-02-01,48.2,39.1,57.2
24017,2020-02-01,52,41.5,62.5
24019,2020-02-01,51.3,41.6,61
24021,2020-02-01,47.9,37.5,58.2
24023,2020-02-01,43.7,34.1,53.4
24025,2020-02-01,48.1,38.8,57.4
24027,2020-02-01,48.9,38.2,59.6
24029,2020-02-01,49,39.7,58.3
24031,2020-02-01,49.5,39.3,59.6
24033,2020-02-01,50.6,40.2,61
24035,2020-02-01,49.7,40,59.4
24037,2020-02-01,51.6,41.8,61.4
24039,2020-02-01,51.2,41.9,60.6
24041,2020-02-01,50.8,41.6,60
24043,2020-02-01,47.3,36.3,58.4
24045,2020-02-01,50.9,40.6,61.1
24047,2020-02-01,50.5,41.5,59.5
24510,2020-02-01,50.6,40.3,60.8
NA511,2020-02-01,50.6,40.5,60.8
25001,2020-02-01,41.5,34.1,48.8
25003,2020-02-01,36.6,26.8,46.3
25005,2020-02-01,42.2,33,51.4
25007,2020-02-01,42.1,34.6,49.6
25009,2020-02-01,40.6,30.6,50.6
25011,2020-02-01,38.7,28.2,49.1
25013,2020-02-01,40,29.7,50.3
25015,2020-02-01,39.3,28.8,49.7
25017,2020-02-01,41.2,30.5,51.8
25019,2020-02-01,41.7,35.4,48.1
25021,2020-02-01,42.2,32,52.4
25023,2020-02-01,41.9,32.6,51.2
25025,2020-02-01,42.4,32.8,52.1
25027,2020-02-01,39.8,29.2,50.4
26001,2020-02-01,33.2,24.9,41.5
26003,2020-02-01,29.4,21.5,37.4
26005,2020-02-01,39,30.2,47.8
26007,2020-02-01,33.2,24.5,41.9
26009,2020-02-01,34,26,42
26011,2020-02-01,36.6,28.8,44.5
26013,2020-02-01,28.2,18.4,38
26015,2020-02-01,38.6,29.8,47.3
26017,2020-02-01,38.1,30.1,46.2
26019,2020-02-01,35.2,27,43.3
26021,2020-02-01,40.2,31.2,49.2
26023,2020-02-01,39.5,30.3,48.6
26025,2020-02-01,39.2,30.5,47.8
26027,2020-02-01,40,31,49
26029,2020-02-01,33.8,25.9,41.8
26031,2020-02-01,32.9,24.3,41.5
26033,2020-02-01,29.2,20.5,37.8
26035,2020-02-01,35.6,26.9,44.3
26037,2020-02-01,38.7,29.7,47.7
26039,2020-02-01,33.1,24,42.1
26041,2020-02-01,31,23.2,38.7
26043,2020-02-01,30.5,20.8,40.2
26045,2020-02-01,38.7,29.8,47.5
26047,2020-02-01,32.8,25,40.7
26049,2020-02-01,39.2,30.1,48.3
26051,2020-02-01,36.7,28.3,45
26053,2020-02-01,28.3,18,38.7
26055,2020-02-01,35.1,26.8,43.5
26057,2020-02-01,38.6,29.6,47.6
26059,2020-02-01,39.3,30.6,48
26061,2020-02-01,29.4,19.2,39.6
26063,2020-02-01,37,29.1,44.8
26065,2020-02-01,38.7,29.8,47.7
26067,2020-02-01,38.2,29.2,47.3
26069,2020-02-01,35,26.9,43
26071,2020-02-01,28.8,18.4,39.3
26073,2020-02-01,37.3,28.3,46.4
26075,2020-02-01,39,30.2,47.7
26077,2020-02-01,39.4,31,47.8
26079,2020-02-01,33.7,25,42.4
26081,2020-02-01,37.8,28.5,47.1
26083,2020-02-01,29.1,20.2,37.9
26085,2020-02-01,35.6,26.8,44.4
26087,2020-02-01,39,30.2,47.7
26089,2020-02-01,35.1,27.8,42.3
26091,2020-02-01,40,31,49
26093,2020-02-01,38.9,29.7,48.2
26095,2020-02-01,28.4,20,36.9
26097,2020-02-01,30.2,22.3,38.2
26099,2020-02-01,40.2,31.9,48.6
26101,2020-02-01,35.6,27,44
26103,2020-02-01,28.6,19.2,38
26105,2020-02-01,35.8,27.7,44
26107,2020-02-01,36.3,27.2,45.3
26109,2020-02-01,32.2,23.6,40.9
26111,2020-02-01,38.2,29.6,46.8
26113,2020-02-01,34.2,25.4,43
26115,2020-02-01,41.4,32.8,50.1
26117,2020-02-01,37.4,28.2,46.6
26119,2020-02-01,33,24,42.1
26121,2020-02-01,37.3,28.6,46
26123,2020-02-01,36.5,27.5,45.5
26125,2020-02-01,39.5,30.5,48.6
26127,2020-02-01,36.2,28,44.3
26129,2020-02-01,34.8,26.1,43.5
26131,2020-02-01,29.3,19.1,39.4
26133,2020-02-01,34.9,26.2,43.7
26135,2020-02-01,33.3,24.4,42.2
26137,2020-02-01,32.3,23.6,40.9
26139,2020-02-01,38.2,29.2,47.3
26141,2020-02-01,33,24.6,41.5
26143,2020-02-01,34.4,25.5,43.4
26145,2020-02-01,38.9,29.9,48
26147,2020-02-01,39.3,31.4,47.2
26149,2020-02-01,39.8,31.1,48.5
26151,2020-02-01,37.8,29.9,45.8
26153,2020-02-01,30.1,22.4,37.8
26155,2020-02-01,38.9,29.8,48
26157,2020-02-01,38.4,29.9,46.9
26159,2020-02-01,39.8,31.2,48.4
26161,2020-02-01,39.4,30.2,48.6
26163,2020-02-01,40.9,32.3,49.5
26165,2020-02-01,34.5,25.8,43.2
27001,2020-02-01,29.8,20,39.6
27003,2020-02-01,35,26.2,43.9
27005,2020-02-01,27.1,17.4,36.9
27007,2020-02-01,26.6,16,37.3
27009,2020-02-01,32.6,24.5,40.8
27011,2020-02-01,33.3,24.2,42.4
27013,2020-02-01,36,28.3,43.7
27015,2020-02-01,36.2,28.2,44.2
27017,2020-02-01,29.7,20.5,38.8
27019,2020-02-01,36.1,28.2,44
27021,2020-02-01,29.5,19.2,39.7
27023,2020-02-01,34.4,26.1,42.7
27025,2020-02-01,34.3,24.8,43.8
27027,2020-02-01,28,18.8,37.1
27029,2020-02-01,25.8,15.7,35.9
27031,2020-02-01,24.1,12.9,35.4
27033,2020-02-01,35.9,28,43.8
27035,2020-02-01,30.9,21.5,40.4
27037,2020-02-01,35.7,28,43.4
27039,2020-02-01,34.9,27.4,42.4
27041,2020-02-01,31.1,22.4,39.8
27043,2020-02-01,36,28.2,43.8
27045,2020-02-01,35.4,27.7,43.1
27047,2020-02-01,35.8,28.2,43.3
27049,2020-02-01,35.8,28.6,43
27051,2020-02-01,32,23.2,40.8
27053,2020-02-01,36,27.8,44.2
27055,2020-02-01,37.1,29.5,44.6
27057,2020-02-01,28.2,17.8,38.6
27059,2020-02-01,33.8,24.2,43.3
27061,2020-02-01,27.6,15.8,39.3
27063,2020-02-01,35.8,27.6,43.9
27065,2020-02-01,32.3,22.9,41.8
27067,2020-02-01,34,25.9,42.1
27069,2020-02-01,23.8,14.1,33.4
27071,2020-02-01,26.2,13.8,38.5
27073,2020-02-01,33.8,25.4,42.2
27075,2020-02-01,25.7,14.2,37.3
27077,2020-02-01,25.8,14.1,37.5
27079,2020-02-01,35.7,28.3,43.2
27081,2020-02-01,33.6,25,42.2
27083,2020-02-01,34.2,25.3,43
27085,2020-02-01,35.4,27.6,43.2
27087,2020-02-01,25.4,15.5,35.4
27089,2020-02-01,24.2,14.2,34.2
27091,2020-02-01,36.1,28.2,44
27093,2020-02-01,34,26,42
27095,2020-02-01,32.2,23.2,41.2
27097,2020-02-01,31.6,22.9,40.4
27099,2020-02-01,35.2,28.1,42.4
27101,2020-02-01,34.5,26.2,42.7
27103,2020-02-01,36.1,28.7,43.6
27105,2020-02-01,35.1,26.6,43.6
27107,2020-02-01,26,16.6,35.4
27109,2020-02-01,35.4,27.8,43
27111,2020-02-01,29.8,20.8,38.8
27113,2020-02-01,24.5,14.6,34.5
27115,2020-02-01,31.8,22.8,40.7
27117,2020-02-01,34.9,26.4,43.4
27119,2020-02-01,24.9,15.3,34.6
27121,2020-02-01,32.7,24.4,41.1
27123,2020-02-01,35.6,27.5,43.7
27125,2020-02-01,24.8,14.9,34.6
27127,2020-02-01,35.2,26.8,43.7
27129,2020-02-01,35,26.8,43.2
27131,2020-02-01,35,27.3,42.7
27133,2020-02-01,36.3,27.2,45.4
27135,2020-02-01,24.8,13.8,35.8
27137,2020-02-01,26.8,14.6,39.1
27139,2020-02-01,36.2,28.4,44
27141,2020-02-01,33.6,25.3,41.8
27143,2020-02-01,35.9,28.3,43.6
27145,2020-02-01,32.7,24.6,40.8
27147,2020-02-01,34.8,27.2,42.5
27149,2020-02-01,32.8,24.1,41.5
27151,2020-02-01,34.1,25.7,42.4
27153,2020-02-01,30.8,21.9,39.8
27155,2020-02-01,32.7,23.5,41.9
27157,2020-02-01,35.6,28.3,43
27159,2020-02-01,29.5,19.9,39
27161,2020-02-01,35.2,27.4,42.9
27163,2020-02-01,35.5,27.4,43.6
27165,2020-02-01,36.5,28.6,44.5
27167,2020-02-01,31,21.9,40.1
27169,2020-02-01,36.3,28.8,43.7
27171,2020-02-01,34.6,26.6,42.7
27173,2020-02-01,34.1,25.4,42.8
28001,2020-02-01,66.8,56.9,76.6
28003,2020-02-01,58.1,48.3,67.8
28005,2020-02-01,67.5,57.4,77.6
28007,2020-02-01,62.5,52.4,72.6
28009,2020-02-01,58,48.3,67.8
28011,2020-02-01,60.1,51.3,68.9
28013,2020-02-01,60.9,50.1,71.6
28015,2020-02-01,62.8,53.4,72.2
28017,2020-02-01,61.4,51.4,71.4
28019,2020-02-01,61.8,51.6,72
28021,2020-02-01,65.9,56.2,75.6
28023,2020-02-01,66.3,55.7,77
28025,2020-02-01,62.5,52.8,72.2
28027,2020-02-01,59.9,50.7,69.1
28029,2020-02-01,66.6,57.2,76.1
28031,2020-02-01,66.4,55,77.9
28033,2020-02-01,58.3,49.7,66.9
28035,2020-02-01,67.6,56.4,78.8
28037,2020-02-01,66.6,56.8,76.5
28039,2020-02-01,68.3,57.4,79.3
28041,2020-02-01,67.9,56.6,79.1
28043,2020-02-01,61.9,51.9,71.8
28045,2020-02-01,68.8,59.6,78
28047,2020-02-01,68.3,59.3,77.4
28049,2020-02-01,66.8,57.6,75.9
28051,2020-02-01,64,55,73
28053,2020-02-01,64,56.1,71.8
28055,2020-02-01,63.6,55.8,71.3
28057,2020-02-01,60.6,50.9,70.3
28059,2020-02-01,68.7,59.4,78.1
28061,2020-02-01,66.1,54.7,77.4
28063,2020-02-01,65.8,55.9,75.7
28065,2020-02-01,66.6,56,77.1
28067,2020-02-01,66.8,54.9,78.6
28069,2020-02-01,64.1,53.7,74.5
28071,2020-02-01,59.5,49,70
28073,2020-02-01,67.2,56.4,78
28075,2020-02-01,65.9,55.4,76.4
28077,2020-02-01,67,57,76.9
28079,2020-02-01,63.5,53.2,73.8
28081,2020-02-01,60.8,51,70.6
28083,2020-02-01,63.5,55.1,71.9
28085,2020-02-01,66.6,57.1,76.2
28087,2020-02-01,63.1,53.5,72.7
28089,2020-02-01,65.3,56,74.7
28091,2020-02-01,67.3,56.8,77.8
28093,2020-02-01,58.3,48.7,67.9
28095,2020-02-01,61.7,52.3,71.1
28097,2020-02-01,61.5,51.4,71.6
28099,2020-02-01,63.3,52.7,73.8
28101,2020-02-01,65.2,54.4,75.9
28103,2020-02-01,63.7,53.7,73.7
28105,2020-02-01,63.1,53.3,73
28107,2020-02-01,59.6,49.9,69.4
28109,2020-02-01,67.9,57.2,78.6
28111,2020-02-01,67.9,56.6,79.3
28113,2020-02-01,67.7,57.3,78
28115,2020-02-01,60.4,50.2,70.6
28117,2020-02-01,59.2,49.5,69
28119,2020-02-01,60.3,50.7,69.8
28121,2020-02-01,65.9,55.8,76
28123,2020-02-01,64.7,54.1,75.4
28125,2020-02-01,63.5,56.1,71
28127,2020-02-01,66.4,56,76.7
28129,2020-02-01,65.9,54.4,77.3
28131,2020-02-01,67.9,57.2,78.6
28133,2020-02-01,62,53.7,70.2
28135,2020-02-01,61.8,52.5,71.1
28137,2020-02-01,58.8,49.8,67.8
28139,2020-02-01,58.4,48.6,68.1
28141,2020-02-01,58.4,48.4,68.4
28143,2020-02-01,58.7,50.2,67.2
28145,2020-02-01,59.7,49.6,69.8
28147,2020-02-01,67.5,57.2,77.7
28149,2020-02-01,66.1,57.3,75
28151,2020-02-01,61.1,53.3,68.9
28153,2020-02-01,66.4,55.6,77.1
28155,2020-02-01,61.4,51.1,71.7
28157,2020-02-01,67.6,58.1,77.2
28159,2020-02-01,62.7,52.6,72.9
28161,2020-02-01,60.6,50.1,71.1
28163,2020-02-01,65.5,57.2,73.8
29001,2020-02-01,44.3,34,54.4
29003,2020-02-01,46,35.5,56.4
29005,2020-02-01,45.6,35,56.3
29007,2020-02-01,46.4,37.3,55.4
29009,2020-02-01,51.9,41.1,62.6
29011,2020-02-01,51.2,41,61.4
29013,2020-02-01,50.3,40,60.6
29015,2020-02-01,49.4,39.2,59.6
29017,2020-02-01,50.5,40.8,60.2
29019,2020-02-01,48.1,38.7,57.4
29021,2020-02-01,46.9,36.5,57.3
29023,2020-02-01,52.6,42.9,62.4
29025,2020-02-01,45.4,35.7,55.1
29027,2020-02-01,48.2,38.4,57.9
29029,2020-02-01,49.8,39.7,59.9
29031,2020-02-01,51.1,41.7,60.5
29033,2020-02-01,46.3,36.9,55.7
29035,2020-02-01,52,41.2,62.7
29037,2020-02-01,49.7,40,59.4
29039,2020-02-01,51.1,40.7,61.4
29041,2020-02-01,46.6,37.4,55.9
29043,2020-02-01,50.4,39.8,61
29045,2020-02-01,43.7,35.1,52.3
29047,2020-02-01,47.8,37.4,58.2
29049,2020-02-01,46.2,35.6,56.8
29051,2020-02-01,49.1,39.3,58.8
29053,2020-02-01,48,38.4,57.5
29055,2020-02-01,48.6,37.5,59.6
29057,2020-02-01,51.1,40.8,61.5
29059,2020-02-01,49.8,39.3,60.1
29061,2020-02-01,44.8,34.8,54.9
29063,2020-02-01,45.1,34.5,55.6
29065,2020-02-01,49.1,38.5,59.7
29067,2020-02-01,50.9,40.2,61.5
29069,2020-02-01,54.3,45.4,63.1
29071,2020-02-01,48.5,38,58.9
29073,2020-02-01,48.3,38.1,58.4
29075,2020-02-01,45,34.4,55.7
29077,2020-02-01,50.2,40,60.4
29079,2020-02-01,45.1,35.5,54.7
29081,2020-02-01,44.6,34.4,54.7
29083,2020-02-01,49.9,39.6,60.2
29085,2020-02-01,50,39.7,60.3
29087,2020-02-01,46.4,36,56.9
29089,2020-02-01,47.6,38.4,56.8
29091,2020-02-01,51.8,41.4,62.1
29093,2020-02-01,49,38.2,59.8
29095,2020-02-01,48.7,39.1,58.4
29097,2020-02-01,52.4,42.2,62.6
29099,2020-02-01,50,39.8,60.1
29101,2020-02-01,48.7,38.4,59
29103,2020-02-01,43.7,34.2,53.3
29105,2020-02-01,49.4,39.2,59.6
29107,2020-02-01,47.8,37.8,57.7
29109,2020-02-01,51,40.8,61.2
29111,2020-02-01,44.2,35.4,52.9
29113,2020-02-01,46.6,37.6,55.5
29115,2020-02-01,45.4,36,54.7
29117,2020-02-01,45.4,36.1,54.8
29119,2020-02-01,54,43.4,64.6
29121,2020-02-01,45.8,36.4,55.2
29123,2020-02-01,49.2,38.9,59.4
29125,2020-02-01,49.4,39.2,59.5
29127,2020-02-01,45,36.1,53.8
29129,2020-02-01,43.9,34,53.7
29131,2020-02-01,49.4,39.6,59.2
29133,2020-02-01,52.8,43.9,61.8
29135,2020-02-01,48.2,38.8,57.7
29137,2020-02-01,46,37,54.9
29139,2020-02-01,46.7,37.3,56.1
29141,2020-02-01,48.2,38.4,57.9
29143,2020-02-01,53.5,44.7,62.4
29145,2020-02-01,53.5,43.2,63.8
29147,2020-02-01,45.2,34.7,55.7
29149,2020-02-01,52.5,42,62.9
29151,2020-02-01,49,39,59
29153,2020-02-01,51.7,40.9,62.6
29155,2020-02-01,54.8,46.2,63.3
29157,2020-02-01,49.7,40.4,59
29159,2020-02-01,48.2,38,58.5
29161,2020-02-01,49.4,39.1,59.8
29163,2020-02-01,45.7,36.8,54.6
29165,2020-02-01,48.2,37.9,58.4
29167,2020-02-01,50.4,39.9,60.9
29169,2020-02-01,49.6,39.4,59.8
29171,2020-02-01,43,32.7,53.2
29173,2020-02-01,45.5,36.7,54.3
29175,2020-02-01,47.1,37.8,56.4
29177,2020-02-01,46.9,37,56.8
29179,2020-02-01,50.3,39.1,61.4
29181,2020-02-01,52.5,42.2,62.8
29183,2020-02-01,48.3,38.8,57.8
29185,2020-02-01,50.1,39.8,60.5
29186,2020-02-01,49.6,39.9,59.3
29187,2020-02-01,49,38.8,59.2
29189,2020-02-01,49.1,39.8,58.4
29195,2020-02-01,47.4,38.1,56.8
29197,2020-02-01,43.5,33.4,53.6
29199,2020-02-01,43.1,34,52.2
29201,2020-02-01,52.3,43.1,61.5
29203,2020-02-01,51.2,40.6,61.9
29205,2020-02-01,44.6,35.6,53.7
29207,2020-02-01,52.5,43.2,61.9
29209,2020-02-01,51.4,40.5,62.3
29211,2020-02-01,43.9,34,53.7
29213,2020-02-01,51.8,40.5,63.1
29215,2020-02-01,49.7,39.2,60.1
29217,2020-02-01,50.6,40.3,60.8
29219,2020-02-01,47.4,37.7,57.1
29221,2020-02-01,49,38.1,59.8
29223,2020-02-01,51.1,40.6,61.6
29225,2020-02-01,49.2,39,59.4
29227,2020-02-01,44.7,34.6,54.8
29229,2020-02-01,49.5,39.2,59.9
29510,2020-02-01,49.3,40.3,58.3
30001,2020-02-01,28.1,18.6,37.5
30003,2020-02-01,35.5,23.7,47.3
30005,2020-02-01,29.3,18.7,40
30007,2020-02-01,32.2,21.9,42.5
30009,2020-02-01,32.9,22.4,43.4
30011,2020-02-01,35.2,22.4,47.9
30013,2020-02-01,30.5,19.1,42
30015,2020-02-01,30.9,18.8,43
30017,2020-02-01,35.8,23.1,48.5
30019,2020-02-01,28.1,17.2,39
30021,2020-02-01,33.1,21,45.2
30023,2020-02-01,28.6,18.6,38.6
30025,2020-02-01,34,21.7,46.4
30027,2020-02-01,32,20.7,43.4
30029,2020-02-01,29.6,19.6,39.7
30031,2020-02-01,30.1,20,40.2
30033,2020-02-01,32.8,21.1,44.4
30035,2020-02-01,26.1,15.8,36.3
30037,2020-02-01,33.3,21.8,44.7
30039,2020-02-01,30,19.4,40.7
30041,2020-02-01,28.1,16.7,39.5
30043,2020-02-01,30.8,20.2,41.3
30045,2020-02-01,29.7,18.8,40.6
30047,2020-02-01,34.6,24.3,45
30049,2020-02-01,29.4,18.7,40.2
30051,2020-02-01,28.6,16,41.3
30053,2020-02-01,32,22.1,42
30055,2020-02-01,32.5,20.9,44.1
30057,2020-02-01,30,19.7,40.2
30059,2020-02-01,29.4,19.2,39.5
30061,2020-02-01,32.4,23,42
30063,2020-02-01,32.6,21.4,43.8
30065,2020-02-01,34.7,23,46.3
30067,2020-02-01,29.5,18.8,40.2
30069,2020-02-01,34.5,23,46
30071,2020-02-01,30.6,19.7,41.4
30073,2020-02-01,28.7,17.3,40.2
30075,2020-02-01,36,23.2,48.7
30077,2020-02-01,29.3,18.4,40.2
30079,2020-02-01,34,21.9,46.1
30081,2020-02-01,31.8,21.3,42.2
30083,2020-02-01,32.7,20,45.3
30085,2020-02-01,31.4,19.4,43.4
30087,2020-02-01,35,22.6,47.5
30089,2020-02-01,33.2,23.5,42.8
30091,2020-02-01,30.1,18.7,41.6
30093,2020-02-01,30,20.6,39.3
30095,2020-02-01,32.3,21.9,42.8
30097,2020-02-01,31.8,21.8,41.8
30099,2020-02-01,29,17.7,40.4
30101,2020-02-01,28.8,16.9,40.8
30103,2020-02-01,35.7,22.7,48.7
30105,2020-02-01,29.5,19.5,39.6
30107,2020-02-01,31.9,20.5,43.3
30109,2020-02-01,33,21.2,44.7
30111,2020-02-01,35.5,23.5,47.5
31001,2020-02-01,43.4,32.3,54.5
31003,2020-02-01,39.9,29,50.8
31005,2020-02-01,39.9,27.8,52.1
31007,2020-02-01,39.4,26.9,51.9
31009,2020-02-01,40.7,28.8,52.5
31011,2020-02-01,40.8,30,51.5
31013,2020-02-01,37.9,25.2,50.6
31015,2020-02-01,40.2,29.7,50.6
31017,2020-02-01,40.5,28.5,52.6
31019,2020-02-01,42.5,31.6,53.5
31021,2020-02-01,40.8,30.8,50.8
31023,2020-02-01,41.4,31,51.8
31025,2020-02-01,43.4,32.8,54
31027,2020-02-01,39.8,29.7,49.9
31029,2020-02-01,42.9,29.9,56
31031,2020-02-01,39.8,27.1,52.4
31033,2020-02-01,40,27.7,52.2
31035,2020-02-01,43.6,32.7,54.5
31037,2020-02-01,41.9,31.9,51.8
31039,2020-02-01,40.5,30.2,50.8
31041,2020-02-01,41.1,29.7,52.5
31043,2020-02-01,39.9,29.8,49.9
31045,2020-02-01,38.7,26,51.3
31047,2020-02-01,42.4,30.5,54.4
31049,2020-02-01,41.3,28.8,53.8
31051,2020-02-01,39.2,29.1,49.2
31053,2020-02-01,41.8,31.7,51.9
31055,2020-02-01,43.4,33.3,53.4
31057,2020-02-01,43.5,30.3,56.7
31059,2020-02-01,43.2,32.5,53.9
31061,2020-02-01,43.7,32.3,55.1
31063,2020-02-01,43.1,30.5,55.7
31065,2020-02-01,43.8,31.6,56
31067,2020-02-01,43.9,32.8,55.1
31069,2020-02-01,39.8,27.3,52.2
31071,2020-02-01,40.1,29.5,50.7
31073,2020-02-01,43,31.2,54.9
31075,2020-02-01,38.6,26.1,51.2
31077,2020-02-01,40.5,29.9,51.1
31079,2020-02-01,42.7,31.9,53.4
31081,2020-02-01,42.8,32.2,53.4
31083,2020-02-01,43.6,31.9,55.3
31085,2020-02-01,42.7,30,55.4
31087,2020-02-01,43.7,30.7,56.6
31089,2020-02-01,39.8,29.1,50.5
31091,2020-02-01,39.4,26.5,52.3
31093,2020-02-01,41.6,30.9,52.2
31095,2020-02-01,44.1,33.1,55
31097,2020-02-01,44,32.9,55.1
31099,2020-02-01,42.9,32,53.9
31101,2020-02-01,41.7,29.7,53.7
31103,2020-02-01,40.2,28.2,52.2
31105,2020-02-01,38.5,25.5,51.5
31107,2020-02-01,40.4,29.7,51
31109,2020-02-01,43.4,32.8,54
31111,2020-02-01,42.1,29.4,54.8
31113,2020-02-01,41,28.7,53.4
31115,2020-02-01,40.3,29.2,51.3
31117,2020-02-01,40.5,28,53
31119,2020-02-01,40.3,29.9,50.8
31121,2020-02-01,42.2,31.3,53.1
31123,2020-02-01,39.6,26.9,52.4
31125,2020-02-01,41.6,30.8,52.4
31127,2020-02-01,45.3,34.4,56.2
31129,2020-02-01,44.3,33,55.6
