fips,month,rent,rent_yoy,rent_index
39113,2019-07-01,882,-788,99.88674971687429
39113,2019-08-01,887,-787,100.45300113250283
39113,2019-09-01,886,-786,100.33975084937711
39113,2019-10-01,886,-790,100.33975084937711
39113,2019-11-01,880,-790,99.66024915062289
39113,2019-12-01,881,-793,99.77349943374858
39113,2020-01-01,878,-790,99.43374858437146
39113,2020-02-01,883,-797,100
39113,2020-03-01,887,-795,100.45300113250283
39113,2020-04-01,892,-808,101.01925254813138
39113,2020-05-01,899,-825,101.81200453001134
39113,2020-06-01,911,-841,103.17100792751981
39113,2020-07-01,917,-847,103.85050962627406
39113,2020-08-01,921,-853,104.30351075877691
39113,2020-09-01,930,-842,105.32276330690826
39113,2020-10-01,934,-838,105.7757644394111
39113,2020-11-01,932,-828,105.54926387315969
39113,2020-12-01,919,-843,104.07701019252549
39113,2021-01-01,916,-840,103.73725934314835
39113,2021-02-01,923,-843,104.53001132502831
39113,2021-03-01,931,-843,105.43601359003398
39153,2018-01-01,730,-754,95.30026109660574
39153,2018-02-01,722,-768,94.25587467362925
39153,2018-03-01,732,-752,95.56135770234987
39153,2018-04-01,728,-760,95.03916449086162
39153,2018-05-01,744,-780,97.12793733681463
39153,2018-06-01,752,-798,98.17232375979113
39153,2018-07-01,772,-786,100.78328981723237
39153,2018-08-01,770,-728,100.52219321148826
39153,2018-09-01,766,-696,100
39153,2018-10-01,761,-701,99.34725848563968
39153,2018-11-01,757,-721,98.82506527415144
39153,2018-12-01,753,-719,98.30287206266318
39153,2019-01-01,740,-720,96.60574412532638
39153,2019-02-01,736,-708,96.08355091383812
39153,2019-03-01,740,-724,96.60574412532638
39153,2019-04-01,755,-701,98.56396866840731
39153,2019-05-01,764,-724,99.73890339425587
39153,2019-06-01,770,-734,100.52219321148826
39153,2019-07-01,773,-771,100.91383812010444
39153,2019-08-01,770,-770,100.52219321148826
39153,2019-09-01,768,-764,100.26109660574411
39153,2019-10-01,764,-758,99.73890339425587
39153,2019-11-01,762,-752,99.47780678851174
39153,2019-12-01,759,-747,99.08616187989556
39153,2020-01-01,762,-718,99.47780678851174
39153,2020-02-01,766,-706,100
39153,2020-03-01,771,-709,100.65274151436032
39153,2020-04-01,771,-739,100.65274151436032
39153,2020-05-01,773,-755,100.91383812010444
39153,2020-06-01,776,-764,101.30548302872062
39153,2020-07-01,780,-766,101.82767624020887
39153,2020-08-01,782,-758,102.08877284595302
39153,2020-09-01,785,-751,102.4804177545692
39153,2020-10-01,786,-742,102.61096605744125
